,일시,교통량,기온(°C),강수량(mm),풍속(m/s),휘발유 가격,소요시간
11072,2022-04-07 10:00:00,5064,12.3,0.0,3.0,2044.61,433
11073,2022-04-07 11:00:00,3752,13.9,0.0,3.5,2044.61,433
11074,2022-04-07 12:00:00,5460,14.8,0.0,4.7,2044.61,433
11075,2022-04-07 13:00:00,5672,15.1,0.0,5.2,2044.61,433
11076,2022-04-07 14:00:00,5941,14.8,0.0,4.6,2044.61,618
11077,2022-04-07 15:00:00,6037,14.8,0.0,4.6,2044.61,553
11078,2022-04-07 16:00:00,6476,14.2,0.0,5.5,2044.61,555
11079,2022-04-07 17:00:00,6670,13.0,0.0,4.5,2044.61,544
11080,2022-04-07 18:00:00,5111,12.2,0.0,3.3,2044.61,537
11081,2022-04-07 19:00:00,6006,10.5,0.0,5.2,2044.61,453
11082,2022-04-07 20:00:00,5222,9.4,0.0,3.5,2044.61,449
11083,2022-04-07 21:00:00,4716,8.8,0.0,2.9,2044.61,451
11084,2022-04-07 22:00:00,3662,8.3,0.0,3.6,2044.61,446
11085,2022-04-07 23:00:00,2528,7.8,0.0,1.4,2044.61,430
11086,2022-04-08 00:00:00,1872,7.4,0.0,1.3,2040.29,516
11087,2022-04-08 01:00:00,1301,7.2,0.0,1.3,2040.29,409
11088,2022-04-08 02:00:00,1042,6.6,0.0,0.8,2040.29,433
11089,2022-04-08 03:00:00,929,6.3,0.0,0.9,2040.29,433
11090,2022-04-08 04:00:00,1282,5.9,0.0,0.9,2040.29,433
11091,2022-04-08 05:00:00,2180,5.6,0.0,1.6,2040.29,433
11092,2022-04-08 06:00:00,3495,5.3,0.0,2.0,2040.29,433
11093,2022-04-08 07:00:00,3599,5.4,0.0,2.6,2040.29,433
11094,2022-04-08 08:00:00,3619,7.7,0.0,2.3,2040.29,320
11095,2022-04-08 09:00:00,3165,10.2,0.0,2.0,2040.29,433
11096,2022-04-08 10:00:00,2882,12.4,0.0,0.6,2040.29,433
11097,2022-04-08 11:00:00,2785,14.6,0.0,2.0,2040.29,332
11098,2022-04-08 12:00:00,2952,16.4,0.0,2.7,2040.29,354
11099,2022-04-08 13:00:00,3205,17.9,0.0,2.7,2040.29,452
11100,2022-04-08 14:00:00,3391,19.2,0.0,3.3,2040.29,356
11101,2022-04-08 15:00:00,3443,19.6,0.0,3.4,2040.29,403
11102,2022-04-08 16:00:00,3764,19.5,0.0,4.2,2040.29,419
11103,2022-04-08 17:00:00,3947,19.4,0.0,3.9,2040.29,426
11104,2022-04-08 18:00:00,3942,18.4,0.0,3.4,2040.29,431
11105,2022-04-08 19:00:00,3797,16.9,0.0,2.2,2040.29,433
11106,2022-04-08 20:00:00,3563,15.4,0.0,2.0,2040.29,429
11107,2022-04-08 21:00:00,4354,14.2,0.0,1.7,2040.29,451
11108,2022-04-08 22:00:00,3691,13.5,0.0,1.1,2040.29,451
11109,2022-04-08 23:00:00,2259,13.5,0.0,1.8,2040.29,433
11110,2022-04-09 00:00:00,1529,12.9,0.0,0.5,2034.9,426
11111,2022-04-09 01:00:00,1098,12.9,0.0,1.7,2034.9,433
11112,2022-04-09 02:00:00,779,12.8,0.0,1.7,2034.9,356
11113,2022-04-09 03:00:00,610,13.2,0.0,0.8,2034.9,433
11114,2022-04-09 04:00:00,725,13.4,0.0,2.9,2034.9,339
11115,2022-04-09 05:00:00,2260,14.0,0.0,2.7,2034.9,433
11116,2022-04-09 06:00:00,3562,13.8,0.0,1.2,2034.9,354
11117,2022-04-09 07:00:00,4058,13.2,0.0,2.0,2034.9,433
11118,2022-04-09 08:00:00,5137,12.5,0.5,1.2,2034.9,349
11119,2022-04-09 09:00:00,5666,14.1,0.0,0.5,2034.9,433
11120,2022-04-09 10:00:00,5943,17.0,0.0,1.9,2034.9,433
11121,2022-04-09 11:00:00,5935,19.1,0.0,4.8,2034.9,358
11122,2022-04-09 12:00:00,5967,21.3,0.0,4.6,2034.9,359
11123,2022-04-09 13:00:00,5891,22.6,0.0,5.9,2034.9,433
11124,2022-04-09 14:00:00,4773,23.8,0.0,3.8,2034.9,433
11125,2022-04-09 15:00:00,6334,24.1,0.0,4.0,2034.9,400
11126,2022-04-09 16:00:00,6542,23.8,0.0,4.6,2034.9,413
11127,2022-04-09 17:00:00,6545,22.5,0.0,5.0,2034.9,425
11128,2022-04-09 18:00:00,6445,21.4,0.0,3.3,2034.9,423
11129,2022-04-09 19:00:00,5440,19.5,0.0,4.4,2034.9,411
11130,2022-04-09 20:00:00,5615,18.5,0.0,4.6,2034.9,418
11131,2022-04-09 21:00:00,5682,18.1,0.0,3.6,2034.9,433
11132,2022-04-09 22:00:00,4742,17.7,0.0,4.1,2034.9,417
11133,2022-04-09 23:00:00,3152,17.1,0.0,2.2,2034.9,414
11134,2022-04-10 00:00:00,1915,16.2,0.0,0.4,2034.43,412
11135,2022-04-10 01:00:00,1212,15.2,0.0,1.2,2034.43,402
11136,2022-04-10 02:00:00,780,14.8,0.0,1.2,2034.43,401
11137,2022-04-10 03:00:00,498,14.5,0.0,1.7,2034.43,433
11138,2022-04-10 04:00:00,655,13.8,0.0,0.9,2034.43,433
11139,2022-04-10 05:00:00,978,13.3,0.0,0.6,2034.43,433
11140,2022-04-10 06:00:00,1895,12.9,0.0,0.6,2034.43,433
11141,2022-04-10 07:00:00,2787,13.0,0.0,0.5,2034.43,433
11142,2022-04-10 08:00:00,4006,14.8,0.0,1.6,2034.43,433
11143,2022-04-10 09:00:00,5363,17.2,0.0,1.6,2034.43,433
11144,2022-04-10 10:00:00,5786,19.4,0.0,2.0,2034.43,433
11145,2022-04-10 11:00:00,5622,21.3,0.0,2.3,2034.43,406
11146,2022-04-10 12:00:00,5757,22.6,0.0,3.0,2034.43,420
11147,2022-04-10 13:00:00,6193,23.3,0.0,3.9,2034.43,434
11148,2022-04-10 14:00:00,5823,24.1,0.0,3.2,2034.43,457
11149,2022-04-10 15:00:00,6556,25.0,0.0,3.0,2034.43,449
11150,2022-04-10 16:00:00,6132,24.2,0.0,3.9,2034.43,453
11151,2022-04-10 17:00:00,6221,23.2,0.0,4.1,2034.43,443
11152,2022-04-10 18:00:00,6407,21.6,0.0,3.2,2034.43,433
11153,2022-04-10 19:00:00,5897,18.8,0.0,4.0,2034.43,429
11154,2022-04-10 20:00:00,5620,17.7,0.0,2.8,2034.43,427
11155,2022-04-10 21:00:00,6379,16.7,0.0,1.2,2034.43,433
11156,2022-04-10 22:00:00,5548,15.9,0.0,0.8,2034.43,423
11157,2022-04-10 23:00:00,3968,15.5,0.0,1.4,2034.43,425
11158,2022-04-11 00:00:00,2316,15.1,0.0,1.0,2036.92,433
11159,2022-04-11 01:00:00,1314,14.6,0.0,1.6,2036.92,433
11160,2022-04-11 02:00:00,1015,14.3,0.0,1.0,2036.92,433
11161,2022-04-11 03:00:00,855,13.9,0.0,2.5,2036.92,409
11162,2022-04-11 04:00:00,1470,13.9,0.0,1.9,2036.92,433
11163,2022-04-11 05:00:00,3789,13.7,0.0,1.3,2036.92,355
11164,2022-04-11 06:00:00,7192,13.5,0.0,2.6,2036.92,355
11165,2022-04-11 07:00:00,6368,14.1,0.0,2.2,2036.92,417
11166,2022-04-11 08:00:00,5988,15.1,0.0,2.3,2036.92,433
11167,2022-04-11 09:00:00,5538,18.1,0.0,2.0,2036.92,402
11168,2022-04-11 10:00:00,4809,20.6,0.0,1.6,2036.92,433
11169,2022-04-11 11:00:00,4596,22.4,0.0,2.3,2036.92,406
11170,2022-04-11 12:00:00,5223,23.7,0.0,2.4,2036.92,433
11171,2022-04-11 13:00:00,5250,25.0,0.0,3.0,2036.92,433
11172,2022-04-11 14:00:00,5787,25.8,0.0,3.1,2036.92,411
11173,2022-04-11 15:00:00,5014,26.4,0.0,3.3,2036.92,417
11174,2022-04-11 16:00:00,6482,26.2,0.0,3.1,2036.92,417
11175,2022-04-11 17:00:00,6564,25.4,0.0,3.7,2036.92,433
11176,2022-04-11 18:00:00,6433,24.4,0.0,3.0,2036.92,437
11177,2022-04-11 19:00:00,5439,22.2,0.0,3.7,2036.92,433
11178,2022-04-11 20:00:00,4982,20.6,0.0,2.3,2036.92,434
11179,2022-04-11 21:00:00,4379,19.4,0.0,2.9,2036.92,441
11180,2022-04-11 22:00:00,3493,18.6,0.0,3.1,2036.92,426
11181,2022-04-11 23:00:00,2337,18.2,0.0,1.7,2036.92,406
11182,2022-04-12 00:00:00,1688,17.7,0.0,1.8,2036.12,433
11183,2022-04-12 01:00:00,1223,18.0,0.0,3.6,2036.12,416
11184,2022-04-12 02:00:00,944,17.8,0.0,2.4,2036.12,433
11185,2022-04-12 03:00:00,946,17.6,0.0,1.3,2036.12,408
11186,2022-04-12 04:00:00,1282,17.4,0.0,1.5,2036.12,433
11187,2022-04-12 05:00:00,2954,17.3,0.0,0.4,2036.12,433
11188,2022-04-12 06:00:00,6120,17.6,0.0,2.2,2036.12,433
11189,2022-04-12 07:00:00,6733,17.8,0.0,3.1,2036.12,433
11190,2022-04-12 08:00:00,6455,17.9,0.0,2.6,2036.12,433
11191,2022-04-12 09:00:00,6118,18.7,0.0,2.7,2036.12,433
11192,2022-04-12 10:00:00,5059,19.6,0.0,3.2,2036.12,433
11193,2022-04-12 11:00:00,4592,22.0,0.0,4.0,2036.12,244
11194,2022-04-12 12:00:00,5141,23.1,0.0,3.8,2036.12,308
11195,2022-04-12 13:00:00,5579,24.5,0.0,2.9,2036.12,325
11196,2022-04-12 14:00:00,5912,25.9,0.0,3.0,2036.12,337
11197,2022-04-12 15:00:00,5839,26.1,0.0,4.6,2036.12,350
11198,2022-04-12 16:00:00,6197,25.9,0.0,3.1,2036.12,409
11199,2022-04-12 17:00:00,6554,22.8,0.0,5.2,2036.12,426
11200,2022-04-12 18:00:00,6404,17.9,0.0,6.3,2036.12,426
11201,2022-04-12 19:00:00,6065,16.7,0.0,4.1,2036.12,427
11202,2022-04-12 20:00:00,5286,17.0,0.0,2.6,2036.12,433
11203,2022-04-12 21:00:00,4657,17.2,0.0,2.0,2036.12,408
11204,2022-04-12 22:00:00,3759,17.3,0.4,1.1,2036.12,415
11205,2022-04-12 23:00:00,2493,16.5,0.1,2.8,2036.12,411
11206,2022-04-13 00:00:00,1694,15.9,0.0,2.4,2033.09,433
11207,2022-04-13 01:00:00,1227,15.7,0.0,1.3,2033.09,433
11208,2022-04-13 02:00:00,1008,15.7,0.3,1.3,2033.09,449
11209,2022-04-13 03:00:00,873,15.5,0.5,2.1,2033.09,445
11210,2022-04-13 04:00:00,1177,15.3,0.1,2.2,2033.09,433
11211,2022-04-13 05:00:00,2801,15.1,0.1,3.3,2033.09,412
11212,2022-04-13 06:00:00,5475,13.9,0.1,4.3,2033.09,426
11213,2022-04-13 07:00:00,5947,13.6,0.2,3.2,2033.09,523
11214,2022-04-13 08:00:00,6193,13.3,0.0,5.3,2033.09,607
11215,2022-04-13 09:00:00,5735,13.5,0.0,5.0,2033.09,537
11216,2022-04-13 10:00:00,5800,13.4,0.0,5.3,2033.09,505
11217,2022-04-13 11:00:00,4663,13.4,0.0,5.6,2033.09,511
11218,2022-04-13 12:00:00,4958,13.3,0.0,6.1,2033.09,510
11219,2022-04-13 13:00:00,5589,13.1,0.0,5.3,2033.09,522
11220,2022-04-13 14:00:00,5832,12.3,0.0,5.1,2033.09,533
11221,2022-04-13 15:00:00,5524,12.2,0.0,5.7,2033.09,433
11222,2022-04-13 16:00:00,6000,12.3,0.0,7.4,2033.09,605
11223,2022-04-13 17:00:00,5893,12.2,0.0,6.6,2033.09,433
11224,2022-04-13 18:00:00,5896,12.3,0.0,4.9,2033.09,604
11225,2022-04-13 19:00:00,5271,12.3,0.0,4.4,2033.09,616
11226,2022-04-13 20:00:00,4484,12.2,0.0,5.0,2033.09,538
11227,2022-04-13 21:00:00,4131,12.2,0.0,6.1,2033.09,533
11228,2022-04-13 22:00:00,3294,12.0,0.0,5.6,2033.09,433
11229,2022-04-13 23:00:00,2365,12.0,0.0,4.9,2033.09,433
11230,2022-04-14 00:00:00,1580,12.1,0.0,6.4,2032.81,516
11231,2022-04-14 01:00:00,1244,12.2,0.0,4.1,2032.81,433
11232,2022-04-14 02:00:00,994,12.2,0.0,4.8,2032.81,455
11233,2022-04-14 03:00:00,843,12.2,0.0,3.8,2032.81,438
11234,2022-04-14 04:00:00,1225,12.2,0.0,4.5,2032.81,439
11235,2022-04-14 05:00:00,2905,12.1,0.0,4.2,2032.81,433
11236,2022-04-14 06:00:00,5909,11.9,0.0,4.8,2032.81,433
11237,2022-04-14 07:00:00,6663,11.9,0.0,4.1,2032.81,433
11238,2022-04-14 08:00:00,6390,12.1,0.0,4.7,2032.81,433
11239,2022-04-14 09:00:00,5777,12.2,0.0,4.3,2032.81,433
11240,2022-04-14 10:00:00,5141,12.2,0.0,5.3,2032.81,421
11241,2022-04-14 11:00:00,4566,13.2,0.0,4.2,2032.81,433
11242,2022-04-14 12:00:00,5353,14.3,0.0,3.8,2032.81,448
11243,2022-04-14 13:00:00,5660,14.8,0.0,4.1,2032.81,442
11244,2022-04-14 14:00:00,5814,15.1,0.0,3.4,2032.81,433
11245,2022-04-14 15:00:00,6153,15.1,0.0,4.4,2032.81,433
11246,2022-04-14 16:00:00,6131,15.0,0.0,3.1,2032.81,457
11247,2022-04-14 17:00:00,6682,15.1,0.0,3.2,2032.81,449
11248,2022-04-14 18:00:00,6646,15.0,0.0,2.4,2032.81,441
11249,2022-04-14 19:00:00,5555,14.1,0.0,2.8,2032.81,514
11250,2022-04-14 20:00:00,4976,13.4,0.0,3.4,2032.81,446
11251,2022-04-14 21:00:00,4886,13.1,0.0,3.0,2032.81,453
11252,2022-04-14 22:00:00,3855,12.6,0.0,3.5,2032.81,444
11253,2022-04-14 23:00:00,2878,11.9,0.0,3.3,2032.81,513
11254,2022-04-15 00:00:00,1925,11.4,0.0,2.4,2030.77,512
11255,2022-04-15 01:00:00,1272,10.8,0.0,2.2,2030.77,443
11256,2022-04-15 02:00:00,1059,10.2,0.0,2.3,2030.77,433
11257,2022-04-15 03:00:00,947,9.6,0.0,3.5,2030.77,433
11258,2022-04-15 04:00:00,1301,9.0,0.0,3.0,2030.77,433
11259,2022-04-15 05:00:00,2932,8.2,0.0,2.3,2030.77,433
11260,2022-04-15 06:00:00,5686,7.7,0.0,2.6,2030.77,433
11261,2022-04-15 07:00:00,6529,7.9,0.0,2.5,2030.77,433
11262,2022-04-15 08:00:00,4980,10.1,0.0,2.1,2030.77,419
11263,2022-04-15 09:00:00,5442,12.7,0.0,3.3,2030.77,433
11264,2022-04-15 10:00:00,5329,14.2,0.0,1.5,2030.77,437
11265,2022-04-15 11:00:00,5140,15.7,0.0,2.3,2030.77,431
11266,2022-04-15 12:00:00,5487,16.4,0.0,3.4,2030.77,433
11267,2022-04-15 13:00:00,5872,17.5,0.0,4.1,2030.77,424
11268,2022-04-15 14:00:00,6139,18.3,0.0,4.4,2030.77,433
11269,2022-04-15 15:00:00,5463,18.9,0.0,3.7,2030.77,436
11270,2022-04-15 16:00:00,5382,19.2,0.0,3.3,2030.77,428
11271,2022-04-15 17:00:00,6484,17.9,0.0,5.5,2030.77,452
11272,2022-04-15 18:00:00,6647,16.2,0.0,4.8,2030.77,420
11273,2022-04-15 19:00:00,6052,14.8,0.0,2.9,2030.77,412
11274,2022-04-15 20:00:00,6156,14.0,0.0,2.4,2030.77,404
11275,2022-04-15 21:00:00,6822,13.8,0.0,3.9,2030.77,433
11276,2022-04-15 22:00:00,5485,12.6,0.0,3.1,2030.77,432
11277,2022-04-15 23:00:00,3715,12.0,0.0,2.1,2030.77,543
11278,2022-04-16 00:00:00,2373,11.3,0.0,1.0,2025.44,433
11279,2022-04-16 01:00:00,1648,10.3,0.0,0.3,2025.44,331
11280,2022-04-16 02:00:00,1203,9.5,0.0,0.8,2025.44,346
11281,2022-04-16 03:00:00,1045,8.7,0.0,2.2,2025.44,433
11282,2022-04-16 04:00:00,1187,8.3,0.0,1.0,2025.44,433
11283,2022-04-16 05:00:00,2295,7.4,0.0,2.3,2025.44,405
11284,2022-04-16 06:00:00,3761,7.2,0.0,1.7,2025.44,433
11285,2022-04-16 07:00:00,4140,7.7,0.0,1.3,2025.44,441
11286,2022-04-16 08:00:00,5224,9.8,0.0,0.8,2025.44,433
11287,2022-04-16 09:00:00,5809,12.7,0.0,2.6,2025.44,431
11288,2022-04-16 10:00:00,5770,14.7,0.0,2.5,2025.44,437
11289,2022-04-16 11:00:00,5526,16.2,0.0,2.8,2025.44,439
11290,2022-04-16 12:00:00,5839,17.3,0.0,3.3,2025.44,439
11291,2022-04-16 13:00:00,5538,18.1,0.0,3.8,2025.44,433
11292,2022-04-16 14:00:00,5754,19.2,0.0,4.0,2025.44,442
11293,2022-04-16 15:00:00,5844,20.0,0.0,3.8,2025.44,433
11294,2022-04-16 16:00:00,6432,19.6,0.0,4.3,2025.44,441
11295,2022-04-16 17:00:00,6147,18.7,0.0,3.9,2025.44,437
11296,2022-04-16 18:00:00,6408,17.2,0.0,3.8,2025.44,424
11297,2022-04-16 19:00:00,5860,15.3,0.0,2.6,2025.44,421
11298,2022-04-16 20:00:00,5651,13.8,0.0,2.5,2025.44,416
11299,2022-04-16 21:00:00,5724,12.7,0.0,2.1,2025.44,426
11300,2022-04-16 22:00:00,4722,11.5,0.0,2.9,2025.44,408
11301,2022-04-16 23:00:00,3193,10.7,0.0,2.2,2025.44,404
11302,2022-04-17 00:00:00,1817,10.1,0.0,2.4,2025.22,356
11303,2022-04-17 01:00:00,1186,9.4,0.0,1.3,2025.22,457
11304,2022-04-17 02:00:00,767,8.9,0.0,2.8,2025.22,439
11305,2022-04-17 03:00:00,567,8.4,0.0,1.3,2025.22,425
11306,2022-04-17 04:00:00,709,7.8,0.0,1.2,2025.22,433
11307,2022-04-17 05:00:00,1035,7.6,0.0,0.7,2025.22,433
11308,2022-04-17 06:00:00,2059,7.2,0.0,1.3,2025.22,433
11309,2022-04-17 07:00:00,2791,7.5,0.0,0.5,2025.22,433
11310,2022-04-17 08:00:00,3877,9.6,0.0,1.7,2025.22,402
11311,2022-04-17 09:00:00,5096,11.8,0.0,1.7,2025.22,433
11312,2022-04-17 10:00:00,5651,14.0,0.0,1.8,2025.22,433
11313,2022-04-17 11:00:00,5663,16.0,0.0,2.9,2025.22,433
11314,2022-04-17 12:00:00,5730,18.2,0.0,3.1,2025.22,433
11315,2022-04-17 13:00:00,5858,19.4,0.0,4.1,2025.22,433
11316,2022-04-17 14:00:00,6305,21.3,0.0,3.1,2025.22,413
11317,2022-04-17 15:00:00,6160,21.2,0.0,4.8,2025.22,433
11318,2022-04-17 16:00:00,6115,21.0,0.0,3.2,2025.22,434
11319,2022-04-17 17:00:00,6424,19.7,0.0,4.1,2025.22,429
11320,2022-04-17 18:00:00,6305,18.9,0.0,2.5,2025.22,432
11321,2022-04-17 19:00:00,5936,17.1,0.0,2.5,2025.22,425
11322,2022-04-17 20:00:00,5923,15.5,0.0,2.7,2025.22,433
11323,2022-04-17 21:00:00,6293,14.4,0.0,1.8,2025.22,419
11324,2022-04-17 22:00:00,5667,13.4,0.0,3.2,2025.22,455
11325,2022-04-17 23:00:00,3806,12.7,0.0,3.8,2025.22,433
11326,2022-04-18 00:00:00,2178,12.2,0.0,2.3,2029.94,433
11327,2022-04-18 01:00:00,1296,12.0,0.0,1.0,2029.94,452
11328,2022-04-18 02:00:00,1008,11.9,0.0,1.5,2029.94,433
11329,2022-04-18 03:00:00,907,11.5,0.0,0.6,2029.94,433
11330,2022-04-18 04:00:00,1473,11.4,0.0,0.8,2029.94,420
11331,2022-04-18 05:00:00,3967,11.5,0.0,0.6,2029.94,433
11332,2022-04-18 06:00:00,6832,11.6,0.0,1.4,2029.94,433
11333,2022-04-18 07:00:00,6938,11.6,0.0,1.6,2029.94,432
11334,2022-04-18 08:00:00,6357,12.5,0.0,1.4,2029.94,433
11335,2022-04-18 09:00:00,5825,13.7,0.0,1.5,2029.94,450
11336,2022-04-18 10:00:00,4782,15.2,0.0,1.9,2029.94,433
11337,2022-04-18 11:00:00,4572,16.8,0.0,2.7,2029.94,433
11338,2022-04-18 12:00:00,5215,18.3,0.0,3.6,2029.94,433
11339,2022-04-18 13:00:00,5477,19.9,0.0,3.7,2029.94,433
11340,2022-04-18 14:00:00,5578,21.4,0.0,3.6,2029.94,433
11341,2022-04-18 15:00:00,4764,20.8,0.0,5.1,2029.94,433
11342,2022-04-18 16:00:00,6542,20.1,0.0,3.8,2029.94,452
11343,2022-04-18 17:00:00,6631,19.7,0.0,4.1,2029.94,433
11344,2022-04-18 18:00:00,6209,19.1,0.0,3.3,2029.94,438
11345,2022-04-18 19:00:00,5598,17.5,0.0,3.0,2029.94,442
11346,2022-04-18 20:00:00,4947,15.4,0.0,3.1,2029.94,500
11347,2022-04-18 21:00:00,4579,14.2,0.0,2.7,2029.94,447
11348,2022-04-18 22:00:00,3546,13.2,0.0,2.5,2029.94,506
11349,2022-04-18 23:00:00,2452,12.5,0.0,1.6,2029.94,433
11350,2022-04-19 00:00:00,1636,12.1,0.0,2.3,2029.27,433
11351,2022-04-19 01:00:00,1270,11.4,0.0,1.4,2029.27,433
11352,2022-04-19 02:00:00,1011,11.0,0.0,1.3,2029.27,433
11353,2022-04-19 03:00:00,957,10.4,0.0,1.7,2029.27,433
11354,2022-04-19 04:00:00,1358,10.1,0.0,1.0,2029.27,433
11355,2022-04-19 05:00:00,3118,9.7,0.0,1.1,2029.27,327
11356,2022-04-19 06:00:00,6197,9.1,0.0,1.7,2029.27,433
11357,2022-04-19 07:00:00,6732,9.1,0.0,1.8,2029.27,430
11358,2022-04-19 08:00:00,6643,11.3,0.0,1.7,2029.27,523
11359,2022-04-19 09:00:00,5819,14.1,0.0,1.7,2029.27,433
11360,2022-04-19 10:00:00,4945,16.6,0.0,2.2,2029.27,519
11361,2022-04-19 11:00:00,4332,18.3,0.0,1.9,2029.27,459
11362,2022-04-19 12:00:00,5080,20.2,0.0,2.5,2029.27,438
11363,2022-04-19 13:00:00,5654,21.7,0.0,2.5,2029.27,432
11364,2022-04-19 14:00:00,5709,22.0,0.0,3.6,2029.27,409
11365,2022-04-19 15:00:00,6209,21.8,0.0,4.0,2029.27,413
11366,2022-04-19 16:00:00,6575,20.9,0.0,5.1,2029.27,419
11367,2022-04-19 17:00:00,6797,20.1,0.0,3.9,2029.27,430
11368,2022-04-19 18:00:00,6644,18.9,0.0,4.6,2029.27,420
11369,2022-04-19 19:00:00,5693,17.2,0.0,2.7,2029.27,436
11370,2022-04-19 20:00:00,4962,15.7,0.0,3.7,2029.27,442
11371,2022-04-19 21:00:00,4862,14.7,0.0,2.7,2029.27,433
11372,2022-04-19 22:00:00,3725,13.8,0.0,1.5,2029.27,444
11373,2022-04-19 23:00:00,2583,13.0,0.0,1.9,2029.27,423
11374,2022-04-20 00:00:00,1801,12.3,0.0,1.5,2029.51,433
11375,2022-04-20 01:00:00,1327,11.7,0.0,0.9,2029.51,353
11376,2022-04-20 02:00:00,1135,11.1,0.0,1.0,2029.51,350
11377,2022-04-20 03:00:00,918,10.7,0.0,1.2,2029.51,433
11378,2022-04-20 04:00:00,1324,10.5,0.0,1.3,2029.51,358
11379,2022-04-20 05:00:00,3086,10.1,0.0,0.6,2029.51,356
11380,2022-04-20 06:00:00,6241,9.8,0.0,0.7,2029.51,437
11381,2022-04-20 07:00:00,6732,9.9,0.0,0.9,2029.51,429
11382,2022-04-20 08:00:00,6652,12.2,0.0,2.0,2029.51,433
11383,2022-04-20 09:00:00,5745,14.8,0.0,1.6,2029.51,544
11384,2022-04-20 10:00:00,5268,16.9,0.0,1.0,2029.51,433
11385,2022-04-20 11:00:00,4316,18.9,0.0,3.1,2029.51,433
11386,2022-04-20 12:00:00,4635,20.8,0.0,3.4,2029.51,528
11387,2022-04-20 13:00:00,5398,21.7,0.0,3.9,2029.51,513
11388,2022-04-20 14:00:00,6059,21.9,0.0,4.1,2029.51,513
11389,2022-04-20 15:00:00,6045,21.4,0.0,4.6,2029.51,433
11390,2022-04-20 16:00:00,6358,22.0,0.0,3.3,2029.51,433
11391,2022-04-20 17:00:00,6660,21.3,0.0,3.8,2029.51,532
11392,2022-04-20 18:00:00,6532,20.2,0.0,2.9,2029.51,515
11393,2022-04-20 19:00:00,5567,18.2,0.0,2.9,2029.51,458
11394,2022-04-20 20:00:00,5475,16.5,0.0,3.3,2029.51,441
11395,2022-04-20 21:00:00,4821,15.0,0.0,2.2,2029.51,502
11396,2022-04-20 22:00:00,4027,14.2,0.0,2.5,2029.51,445
11397,2022-04-20 23:00:00,2919,13.5,0.0,1.6,2029.51,433
11398,2022-04-21 00:00:00,1802,12.9,0.0,1.6,2027.56,433
11399,2022-04-21 01:00:00,1349,12.2,0.0,0.8,2027.56,327
11400,2022-04-21 02:00:00,1123,11.8,0.0,0.9,2027.56,433
11401,2022-04-21 03:00:00,899,11.4,0.0,1.5,2027.56,351
11402,2022-04-21 04:00:00,1265,10.7,0.0,2.0,2027.56,433
11403,2022-04-21 05:00:00,3105,10.2,0.0,2.0,2027.56,433
11404,2022-04-21 06:00:00,6037,9.7,0.0,1.9,2027.56,433
11405,2022-04-21 07:00:00,6901,10.2,0.0,1.3,2027.56,433
11406,2022-04-21 08:00:00,6537,12.8,0.0,1.6,2027.56,451
11407,2022-04-21 09:00:00,6182,15.2,0.0,1.7,2027.56,339
11408,2022-04-21 10:00:00,5384,17.4,0.0,1.2,2027.56,347
11409,2022-04-21 11:00:00,4433,20.0,0.0,2.5,2027.56,433
11410,2022-04-21 12:00:00,5161,21.3,0.0,3.7,2027.56,433
11411,2022-04-21 13:00:00,5589,21.1,0.0,3.9,2027.56,437
11412,2022-04-21 14:00:00,6155,22.5,0.0,3.9,2027.56,407
11413,2022-04-21 15:00:00,6216,21.9,0.0,4.5,2027.56,421
11414,2022-04-21 16:00:00,6605,21.4,0.0,5.7,2027.56,427
11415,2022-04-21 17:00:00,6670,20.2,0.0,5.2,2027.56,430
11416,2022-04-21 18:00:00,6547,18.8,0.0,4.1,2027.56,421
11417,2022-04-21 19:00:00,6040,17.8,0.0,3.9,2027.56,433
11418,2022-04-21 20:00:00,5300,17.0,0.0,3.7,2027.56,433
11419,2022-04-21 21:00:00,4961,16.8,0.0,3.2,2027.56,421
11420,2022-04-21 22:00:00,4062,16.3,0.0,4.3,2027.56,434
11421,2022-04-21 23:00:00,2931,15.9,0.0,2.7,2027.56,456
11422,2022-04-22 00:00:00,2018,15.3,0.0,2.4,2028.09,509
11423,2022-04-22 01:00:00,1437,15.1,0.0,2.5,2028.09,317
11424,2022-04-22 02:00:00,1146,14.9,0.0,2.9,2028.09,322
11425,2022-04-22 03:00:00,1085,14.5,0.0,2.5,2028.09,433
11426,2022-04-22 04:00:00,1329,14.2,0.0,2.2,2028.09,433
11427,2022-04-22 05:00:00,3048,14.3,0.0,5.2,2028.09,345
11428,2022-04-22 06:00:00,5776,14.6,0.0,2.8,2028.09,347
11429,2022-04-22 07:00:00,6756,14.8,0.0,2.7,2028.09,433
11430,2022-04-22 08:00:00,6505,15.4,0.0,3.8,2028.09,433
11431,2022-04-22 09:00:00,5342,16.3,0.0,4.2,2028.09,433
11432,2022-04-22 10:00:00,4354,16.8,0.0,4.2,2028.09,433
11433,2022-04-22 11:00:00,4779,16.6,0.0,5.3,2028.09,352
11434,2022-04-22 12:00:00,5310,16.8,0.0,4.7,2028.09,403
11435,2022-04-22 13:00:00,5985,16.3,0.0,5.3,2028.09,418
11436,2022-04-22 14:00:00,6109,15.7,0.0,3.9,2028.09,413
11437,2022-04-22 15:00:00,5932,15.8,0.0,3.5,2028.09,431
11438,2022-04-22 16:00:00,6479,15.4,0.0,3.7,2028.09,428
